,Id,SalePrice,SalePrice2,School
2888,1430,182900,,
2889,1431,192140,,High
2890,1432,143750,,
2891,1433,64500,,Meeker
2892,1434,186500,,High
2893,1435,160000,,Mitchell
2894,1436,174000,,Northwood
2895,1437,120500,,Northwood
2896,1438,394617,,High
2897,1439,149700,,Meeker
2898,1440,197000,,High
2899,1441,191000,,High
2900,1442,149300,,
2901,1443,310000,,High
2902,1444,121000,,
2903,1445,179600,,Edwards
2904,1446,129000,,Sawyer
2905,1447,157900,,
2906,1448,240000,,Edwards
2907,1449,112000,,Middle
2908,1450,92000,,Mitchell
2909,1451,136000,,Northwood
2910,1452,287090,,High
2911,1453,145000,,Middle
2912,1454,84500,,Mitchell
2913,1455,185000,,High
2914,1456,175000,,High
2915,1457,210000,,High
2916,1458,266500,,High
2917,1459,142125,,Fellows
2918,1460,147500,,Edwards
