"","LotFrontage","YearBuilt","LotArea","MoSold","YrSold","SalePrice","TotalBsmtSF","1stFlrSF","Neighborhood","EdwardsSchool","FellowsSchool","MeekerSchool","MitchellSchool","SawyerSchool","NorthwoodSchool","MiddleSchool","HighSchool"
"2405",74,1925,16287,7,2007,122000,901,901,"Edwards",1.31035773532445,4.33241450864885,5.23756954907375,6.75719881342253,1.50350161886728,5.44907143818337,0.843895909163329,3.64975360478093
"2406",80,1960,8240,6,2007,110000,1179,1179,"Edwards",1.30331651579132,4.34086198973879,5.24399361539834,6.74946066741046,1.51800638701263,5.45808872223651,0.828678782136004,3.65853774397271
"2407",81,1990,11841,5,2007,118500,816,816,"Edwards",1.12591367420628,4.52069806448013,5.42063639133055,6.8222902596266,1.58521297066519,5.63809169136608,0.737583207901469,3.83851641768197
"2408",63,1940,13907,7,2008,108000,996,996,"Edwards",1.18699354670713,4.45114551271972,5.36586490578134,6.87569784570112,1.47075364753336,5.56421267462591,0.852616113137993,3.76664542654821
"2409",90,1972,10012,4,2008,137500,1138,1181,"Edwards",1.25513369731861,4.40549775764695,5.29335770103106,6.69181688927543,1.62774532338679,5.52672660361001,0.714048290924298,3.72587641399659
"2410",64,2003,7301,7,2009,198500,0,495,"Edwards",1.15878852933998,4.51522794683031,5.39554642696408,6.70240527474458,1.70432598229959,5.63796454250017,0.621536532203944,3.83681213770128
"2411",62,2003,7162,5,2006,196500,796,806,"Edwards",1.14756905723634,4.52483464792965,5.40613995611583,6.71308194999263,1.70133024476213,5.6472905013963,0.623315889503147,3.84618985763269
"2412",60,2003,6931,7,2008,165400,746,760,"Edwards",1.14534990700251,4.52671841098422,5.40822909270825,6.71524942110992,1.70067573369266,5.6491159203234,0.62376487443376,3.84802655290451
"2413",75,2002,8050,4,2006,117250,914,914,"Edwards",1.32856787710621,4.31355271129887,5.21980799409025,6.75423688706349,1.49285550160202,5.42996191821661,0.859165639403499,3.63074476457299
"2414",NA,1977,9638,11,2008,147000,1029,1117,"Edwards",0.91794709201552,4.73140307414689,5.62898190943139,6.91956500719299,1.67821631694305,5.84864481177799,0.685601744724502,4.04917754701055
"2415",75,1977,7950,7,2009,159500,690,698,"Edwards",0.891680941958865,4.75946720295425,5.65571658840535,6.92652883599707,1.69848877669041,5.87699195269298,0.676046139305429,4.07741604396246
"2416",80,1960,10682,7,2009,127000,1014,1149,"Edwards",1.05582689693343,4.58969923647425,5.49074677318524,6.86517437662481,1.60136816554889,5.70647554322886,0.726676300904876,3.90717035751622
"2417",65,1976,6285,4,2007,133500,960,1044,"Edwards",1.00305455667932,4.63859837506489,5.54432019266282,6.91989869148449,1.59012105388354,5.75373582029743,0.749679437518278,3.9551783362509
"2418",NA,1976,7917,5,2007,148000,1143,1113,"Edwards",0.974789341381563,4.66374140354644,5.57542902425549,6.97051445319196,1.5624143157509,5.77685015276297,0.788461359661277,3.97932034980926
"2419",94,1976,7819,3,2010,107000,1029,1117,"Edwards",0.977202113558265,4.66175547170242,5.57229254508845,6.9622618840215,1.56888186058003,5.7752511223583,0.780545702713633,3.97751728527721
"2420",72,1976,7200,10,2009,125000,1041,1125,"Edwards",0.924906163186164,4.7235070068014,5.62185397743812,6.92004854861107,1.67014623860866,5.84055194414884,0.691228134970896,4.04116416868375
"2421",72,1976,7200,2,2008,160500,684,684,"Edwards",0.929823318445177,4.71936818510079,5.61705131606573,6.91371400138711,1.67248697702524,5.83662590403787,0.686758811178676,4.03714953400553
"2422",NA,1979,9555,2,2007,141000,0,1100,"Edwards",1.00548033102281,4.64534120921419,5.54151560304679,6.86486681426008,1.65211198294533,5.76332987602496,0.683849584525233,3.96354887247937
"2423",74,2006,8536,4,2007,155000,1125,1125,"Edwards",0.970850686953231,4.70038979518054,5.5840749730823,6.81797692054818,1.74997020208939,5.82160721783197,0.592430163073541,4.02080245481792
"2424",60,2005,7024,6,2008,176000,1132,1132,"Edwards",1.07364803419254,4.59389966717718,5.47857656310559,6.76842611910136,1.70378133270489,5.7152423454369,0.620205993883076,3.91439167967437
"2425",60,2005,7024,6,2007,157000,1090,1090,"Edwards",1.07516719909251,4.5912668725897,5.47656829223046,6.77080758684326,1.69905737686988,5.71245629452463,0.624865889430735,3.91164325489523
"2426",60,2005,7023,5,2007,171500,734,734,"Edwards",1.08274806759671,4.58318579212548,5.46871743598253,6.76801776398468,1.69484736881627,5.70434481128777,0.628630073725066,3.90353827047244
"2427",86,2007,13286,2,2009,320000,1698,1698,"Edwards",NA,NA,NA,NA,NA,NA,NA,NA
"2428",123,1959,47007,7,2008,284700,0,3820,"Edwards",0.840886635263329,4.84423773077432,5.72355478585898,6.86799080264911,1.83873523127492,5.96608910693793,0.562825304797938,4.1651505394937
"2429",128,2008,39290,10,2007,183850,5095,5095,"Edwards",0.768381318586345,4.94783310998507,5.81853112977386,6.87112311962262,1.9395012184184,6.07147765296618,0.525831245674991,4.27022079554525
"2430",130,2007,40094,10,2007,184750,3138,3138,"Edwards",0.769915347219038,4.93689167947203,5.81026174120519,6.8816164937836,1.91847993148078,6.05992739642241,0.540789451423458,4.25876295805996
"2431",313,2008,63887,1,2008,160000,6110,4692,"Edwards",0.88259476138122,4.83665382316336,5.70364303535582,6.78884411699766,1.90773671931301,5.96149196957581,0.476964105202906,4.160110158114
"2432",90,2003,11060,2,2006,229000,1150,1164,"Edwards",1.1956778316205,4.49602805793985,5.36718654998702,6.6391382273547,1.75361472780613,5.62100478800472,0.579721800690074,3.81960618312295
"2433",35,2005,3675,6,2008,148000,547,1072,"Edwards",1.28182766937207,4.41407771140499,5.28206235553801,6.58075036961813,1.74990691715802,5.54003569434813,0.609817394494563,3.73863169596994
"2434",35,2005,3675,5,2007,140000,547,1072,"Edwards",1.28749029807622,4.40642124678453,5.27524477262648,6.58187099410342,1.74299119999634,5.53222199692779,0.618431691299648,3.73081405963623
"2435",35,2005,3675,5,2006,145000,547,1072,"Edwards",1.33153544348947,4.37011114889927,5.23473454161436,6.54051293174136,1.7591342583563,5.49693233954003,0.623476784572515,3.69558667133709
"2436",35,2005,3675,6,2006,140000,547,1072,"Edwards",1.33530605002713,4.36701726584241,5.23127795768707,6.53698517060919,1.76056063507636,5.49392430386017,0.624069610752983,3.69258780085794
"2437",35,2005,3675,4,2009,145500,547,1072,"Edwards",1.33728719355823,4.36537132622009,5.22945072683812,6.53517615159457,1.76125211851119,5.49232147505079,0.624445060983387,3.69098982198309
"2438",35,2005,3675,10,2006,142500,547,1072,"Edwards",1.33923637961318,4.36379318171289,5.22767595707184,6.53331322219338,1.76205040020087,5.4907893114583,0.62471801479645,3.68946299766115
"2439",24,2004,2522,5,2006,134000,970,970,"Edwards",1.32380842300986,4.38259365094462,5.2452552591556,6.53528912492143,1.77362097131709,5.50978029073705,0.606741021239409,3.70847600669535
"2440",24,2004,2522,5,2006,130000,970,970,"Edwards",1.32568494355089,4.38108350726266,5.24355555408567,6.53349605386113,1.77437682282514,5.5083138837514,0.606978951282157,3.70701553076181
"2441",24,2004,2522,4,2006,130000,970,970,"Edwards",1.32991609875146,4.37767017816836,5.23971883857559,6.5294755178409,1.77605825888078,5.50499804454924,0.607565107293295,3.70371353815018
"2442",24,2004,2522,4,2006,137500,970,970,"Edwards",1.33190423410735,4.37602792815964,5.23789428619872,6.52766420310721,1.77674294041503,5.50339818798996,0.607948494172547,3.70211998740729
"2443",32,2004,3363,4,2006,130000,976,976,"Edwards",1.33473663954244,4.37373143007585,5.23531980898253,6.5250023301737,1.77783740322643,5.50116550206042,0.608403508392187,3.6998970895464
"2444",50,1947,9405,6,2009,118000,698,698,"Edwards",1.87743546845952,3.78804001000835,4.66973770455702,6.37481075980573,1.62659520129664,4.91337939617366,1.14187003521587,3.11197115347324
"2445",65,1955,6040,6,2008,82000,0,1152,"Edwards",1.77602648395739,3.94114883797614,4.79126770192183,6.27183943811247,1.79258224716984,5.0720838357882,0.940460956773773,3.27215956541388
"2446",65,1955,6012,6,2008,82000,0,1152,"Edwards",1.77356494657783,3.95110470550503,4.7976347789187,6.25712604341301,1.8123441771456,5.08259155219195,0.925476376027332,3.28301740780286
"2447",92,1955,12108,9,2008,118000,1440,1440,"Edwards",1.74627302244501,3.96919765233083,4.82064918934164,6.29033361100897,1.7854465703804,5.09981957493973,0.916859158721236,3.29970452200669
"2448",64,1959,6410,3,2009,85000,876,876,"Edwards",1.64091709531229,4.09719357482551,4.94038014845466,6.29995429280217,1.83835808051572,5.22877767289914,0.784403673854304,3.42920224627051
"2449",64,1958,6410,5,2010,90000,960,960,"Edwards",1.64541179518956,4.08417150221683,4.93089484883467,6.31331966063548,1.81746077122526,5.21522556882359,0.802941265102109,3.41531324558129
"2450",64,1959,6400,12,2007,131750,960,960,"Edwards",1.67453858890665,4.09301797597704,4.92385355014728,6.23279234794748,1.90612851764325,5.22641232284629,0.769582953240506,3.42842274194461
"2451",74,1955,6845,7,2008,82500,0,1152,"Edwards",1.70460868143571,4.04054691891159,4.87941110854242,6.25346502344968,1.85780528153527,5.17294851057908,0.830102264083439,3.37403151179371
"2452",74,1955,6882,9,2007,61500,0,1152,"Edwards",1.78371140627143,3.95319473085575,4.79390564035341,6.22766846143359,1.84413275323754,5.0855688485972,0.915239730366477,3.28667826494236
"2453",80,2003,8546,3,2010,140000,1121,1121,"Edwards",1.57239051054591,4.12132183278701,4.98645121527835,6.42900107022629,1.71589663790063,5.2488892571356,0.815145840824268,3.44767065095651
"2454",56,1955,6931,5,2008,91900,784,784,"Edwards",2.0142669738626,3.76953081616454,4.58480123658231,6.03030627531279,1.98116954690689,4.90545692962911,1.07759984071577,3.1117593641494
"2455",56,1948,6956,4,2006,97900,624,624,"Edwards",2.00972712056871,3.77312886078943,4.58890806175408,6.03406269586604,1.97840377848296,4.90899826892833,1.07408699720377,3.11517013193246
"2456",75,1954,10215,2,2007,111000,864,948,"Edwards",1.90713335378733,3.82181530574112,4.66385457211125,6.18296918737678,1.83962849624377,4.95437850163426,1.04223702296096,3.15573811823508
"2457",70,1950,11767,6,2009,120000,1078,1368,"Edwards",1.79872068363532,3.92956097822568,4.77392451055992,6.23716120425384,1.82407271999968,5.06145248917399,0.942537410998412,3.26218341100853
"2458",52,1946,8741,7,2007,98500,1195,1195,"Edwards",1.80484528306248,3.91673591146864,4.76419890753662,6.24811260101599,1.80724964551107,5.04818012208847,0.959062570490465,3.24859349156069
"2459",52,1945,8741,4,2010,113000,735,798,"Edwards",1.84240287463111,3.83796020699236,4.70852081209168,6.33678220125288,1.68353811597001,4.96548892331875,1.07295340866143,3.16430294603541
"2460",50,1945,8405,4,2009,98000,0,1088,"Edwards",1.87222535662729,3.81221718775194,4.67978894172179,6.31059394602388,1.70233450790962,4.94044734289913,1.08993106842603,3.13942766407166
"2461",60,1938,12180,1,2008,120000,585,585,"Edwards",2.20190124570563,3.55080115666887,4.37531086423676,6.00058106607086,1.96049937820858,4.68629717163324,1.29704468694525,2.89198234059087
"2462",60,1941,12180,7,2010,80000,672,672,"Edwards",2.19776078012539,3.55401104330256,4.37906878964952,6.0042259872866,1.95728130059376,4.68944174186966,1.29398180223038,2.89499172550368
"2463",70,1931,4270,5,2007,79000,544,774,"Edwards",2.1315500935248,3.56398447461559,4.42185117203801,6.16600262174196,1.79267804487448,4.69493780497609,1.30638388390809,2.89521176412461
"2464",72,1915,7822,5,2006,92000,832,846,"Edwards",2.31472779217889,3.41256669780467,4.24849874815534,6.00959042440807,1.93612661117379,4.54716365799347,1.43756984385754,2.75141510476131
"2465",62,1924,8707,5,2006,107000,1093,1093,"Edwards",2.31096622570636,3.41630663460703,4.25231150645383,6.01111758111999,1.934812334063,4.55088381203544,1.43390269773195,2.75509854221759
"2466",58,1910,8410,5,2006,81000,658,658,"Edwards",2.31027547952979,3.41761670061384,4.25327529846526,6.0099231623071,1.93610367237228,4.55223119405372,1.43247460010635,2.75650430416731
"2467",62,1920,10042,8,2007,108500,660,740,"Edwards",2.18211094039901,3.5732122281018,4.39687705668256,6.00393831450256,1.96080170216105,4.70874117965712,1.27457560924544,2.91446174328226
"2468",60,1924,9738,3,2006,104900,784,949,"Edwards",2.19649958649888,3.56213238121482,4.38388051743378,5.99122666520435,1.97193141113559,4.69788266506228,1.28523440104376,2.90408458431116
"2469",56,1922,4060,7,2009,99900,864,864,"Edwards",2.27197922530567,3.5003983259122,4.31382807992366,5.93275002818289,2.02249627219556,4.63704549698189,1.34654369935719,2.84561913108158
"2470",74,1952,10206,7,2009,82000,0,944,"Edwards",1.7501148845382,4.0320675798039,4.85544232465498,6.16926740719218,1.94128359661342,5.16655000445033,0.821261976980262,3.36997234074621
"2471",57,1947,8050,4,2008,96000,0,929,"Edwards",1.71868691524257,4.11523857428154,4.92249944616889,6.11885133266928,2.03544053237253,5.25126480824814,0.731783798194488,3.45737962169612
"2472",68,1953,9520,5,2008,99000,911,930,"Edwards",1.6446957732935,4.17168411157001,4.98696976859256,6.18329013391096,2.000304091183,5.30679183382635,0.678790818889966,3.51106988142153
"2473",68,1954,9450,5,2007,110000,894,894,"Edwards",1.64094055148912,4.17454193960556,4.9902348039847,6.1865978327032,1.99853459243028,5.3095994615608,0.676238603556262,3.51379098816111
"2474",65,1959,10926,8,2009,119900,1678,1678,"Edwards",1.76601872682759,4.06451371843528,4.8710840556632,6.09551712342536,2.03332359642066,5.20069258736745,0.782352810302553,3.40721395384047
"2475",70,1910,11767,5,2007,112000,560,796,"Edwards",1.76690994032491,3.98595074320087,4.82020295718147,6.20725531159793,1.88008386575789,5.1191551820344,0.876136360298683,3.32103434886904
"2476",70,1956,11767,5,2009,103500,1150,1560,"Edwards",1.79822823329276,3.97484698039963,4.80028141379753,6.15738270105766,1.92699098257265,5.10921494514966,0.878737625289425,3.31252258498929
"2477",70,1946,11767,5,2008,130500,768,768,"Edwards",1.79657293982575,3.9550699616407,4.78913384682912,6.1940157494813,1.88011984212114,5.08838156999255,0.905627326101791,3.29039648460128
"2478",60,1954,8172,5,2008,135000,941,997,"Edwards",1.88317978378221,3.87916137357599,4.70668744142502,6.13127189162939,1.91441156080176,5.01350662909434,0.973870576124081,3.21686649740031
"2479",60,1955,8172,7,2007,125000,768,768,"Edwards",1.85797814101911,3.95274996622744,4.76266989294841,6.07009344509411,2.00769689958833,5.08882190196484,0.894208880788249,3.29522527519015
"2480",60,1955,8172,4,2006,115000,864,864,"Edwards",1.85597322134633,3.9597116292652,4.76799162413807,6.06443306899318,2.01653210943931,5.09592157382168,0.887142244856695,3.30264131665667
"2481",60,1955,8172,10,2007,79275,864,864,"Edwards",1.85360544419123,3.9683492604448,4.77458952036362,6.05738405442559,2.02755299684182,5.10472566881168,0.878493855807835,3.31184672487176
"2482",59,1955,16466,4,2008,135500,816,872,"Edwards",1.85001609502258,3.98222310387989,4.7851994556105,6.04612197478627,2.04526533160989,5.11885383111725,0.86488781111085,3.32663433036985
"2483",60,1954,16012,10,2006,125000,954,1482,"Edwards",1.9549014309049,3.95748649527005,4.73198148231772,5.89621469776557,2.18772329542386,5.09585193827662,0.908561799558252,3.31140872598218
"2484",68,1957,8562,5,2010,144500,1216,1526,"Edwards",1.95907634582714,3.95456561852554,4.72851188107783,5.89253987731975,2.19022684584051,5.09295380716717,0.912101902659538,3.30870100690152
"2485",62,1954,7692,11,2008,100000,416,1204,"Edwards",1.97610623184592,3.93234476737993,4.7069579745731,5.88823438480538,2.18541826536213,5.07072537577447,0.933496091832652,3.28645618596582
"2486",NA,1956,8926,10,2009,112000,672,960,"Edwards",1.86311325488309,3.96936760944006,4.77179042766329,6.03858590642368,2.0473401692651,5.10606480655163,0.877864261976837,3.31405014450106
"2487",60,1954,8190,10,2007,119000,948,948,"Edwards",1.894518818273,3.87137738370588,4.69714885983953,6.11948015211162,1.92370929948511,5.00595141631331,0.980409407317228,3.20965303331503
"2488",67,1924,4853,5,2010,104000,1107,1296,"SWISU",2.58226331404309,3.20412767780157,4.00274152674081,5.78490920113769,2.16062237249654,4.34225157115534,1.64817490753272,2.55795361148761
"2489",66,1915,6858,5,2010,128000,806,841,"SWISU",2.59181025524956,3.19549434915083,3.99339392799403,5.77977235423125,2.16621138369428,4.33366301302696,1.65717828887615,2.54970085369315
"2490",67,1923,5142,6,2008,108000,949,949,"Edwards",2.5647128367992,3.24018670925374,4.03029855849858,5.75756691244613,2.18627333740628,4.37861947400311,1.61608984756948,2.596640281319
"2491",67,1925,5604,4,2008,98000,864,864,"Edwards",2.49498454956149,3.29248886444244,4.09291606572821,5.81509673597123,2.12807630038568,4.43039532887361,1.55849216045375,2.64449678936635
"2492",67,1920,12354,8,2009,110000,684,684,"Edwards",2.38891740411627,3.38076549320069,4.19261698728911,5.88988682793287,2.05519222769522,4.51777895576448,1.46663706727468,2.72776028217365
"2493",45,1918,8248,7,2006,116000,686,686,"Edwards",2.48434704282713,3.3082760177178,4.1065276897175,5.80975823232362,2.13349020133431,4.44627375285009,1.54349139138474,2.66086142476526
"2494",45,1914,8248,9,2008,67000,864,864,"Edwards",2.48577097128142,3.30720513468505,4.10524930554887,5.80857396212874,2.13466574604113,4.44521491371257,1.54465798589351,2.65987830088598
"2495",45,1914,8212,6,2010,58500,864,864,"Edwards",2.48711586464069,3.30619404369871,4.10404207417671,5.8074556145436,2.13577634391135,4.44421512631418,1.54576028154537,2.65895022849731
"2496",45,1922,8248,9,2006,83000,864,964,"Edwards",2.48850710091499,3.30520113008181,4.10282115574546,5.80620411855628,2.13702087247228,4.44323500567707,1.54685893287359,2.65805159839534
"2497",45,1941,8212,9,2009,122000,720,854,"Edwards",2.49135553472411,3.30306165669872,4.10026541043078,5.80383652534385,2.13937459108503,4.44111907184851,1.54919605587674,2.65608866930794
"2498",60,1941,10998,7,2009,117000,984,984,"Edwards",2.56990141737078,3.24451034650563,4.0300368070131,5.73915717273277,2.20449870752133,4.38308715237309,1.6144979864459,2.60261014029708
"2499",55,1912,5687,3,2008,135900,780,936,"SWISU",2.5362587844578,3.30561019768196,4.08020264212662,5.70728544018666,2.23610025839303,4.44439075415685,1.56104450511162,2.66695227156751
"2500",60,1912,6204,3,2006,118500,795,954,"SWISU",2.56878617728489,3.25207670175416,4.03470274011506,5.72867945338752,2.21478042951762,4.39072581619108,1.60880377774098,2.61115629507092
"2501",60,1922,8088,2,2006,35000,498,498,"Edwards",2.28575768776737,3.48663758889985,4.29971433077854,5.92689449575105,2.02674323228829,4.62334198032169,1.36035473230975,2.83211194464077
"2502",76,1910,11388,9,2006,121000,616,1055,"Edwards",2.53787458170329,3.33954164795479,4.09969869525717,5.65399628150958,2.29051345165839,4.47840161478678,1.54065342600224,2.70592695410253
"2503",70,1938,6300,7,2009,160000,832,832,"SWISU",2.82875762407842,3.19745703684542,3.88916003254531,5.35339839428748,2.59081317508363,4.33268608814052,1.77835211249392,2.59520532810998
"2504",55,1932,4500,7,2009,159434,793,848,"SWISU",NA,NA,NA,NA,NA,NA,NA,NA
"2505",NA,1916,7082,7,2006,160000,686,948,"SWISU",3.09792838902837,3.02352366554494,3.6649132706017,5.15539966139409,2.80356265329864,4.15182731186237,2.03375024810977,2.44948487729439
"2506",NA,1925,12155,3,2008,140000,672,810,"SWISU",3.09250724867965,3.05105557583686,3.68589979265804,5.13382044134466,2.82182249800393,4.17849941833929,2.02167327716662,2.47938510781738
"2507",60,1940,8400,6,2006,140000,940,1192,"SWISU",2.80729662418497,3.31048903649383,3.97549092660598,5.26533835450246,2.67860459753122,4.44326471766747,1.72466057935489,2.71773272472376
"2508",60,1939,8400,7,2008,179500,720,1052,"SWISU",2.80560292199204,3.32134752563507,3.98387103010461,5.2571310100716,2.68715744306203,4.45386719915352,1.72007055664215,2.72947263115883
"2509",60,1920,8400,1,2009,60000,290,438,"SWISU",2.79401380060309,3.42404330305933,4.06338267440323,5.17982509842082,2.77072417268861,4.55393743783771,1.68269253326797,2.84045475430414
"2510",60,1925,8400,6,2008,136500,1181,1390,"SWISU",2.79274680300483,3.43774297418884,4.074132304573,5.16997689151613,2.78180319972862,4.56727562966792,1.67827832909793,2.85520306141429
"2511",60,1914,10896,3,2007,200000,1440,1440,"SWISU",2.94536840870029,3.21445062001511,3.85653327884361,5.16940364192363,2.7743820980227,4.34382091175472,1.85999769450353,2.63466977277649
"2512",50,1924,5000,5,2010,127000,1026,1026,"SWISU",2.9165506827864,3.33982045867535,3.95864131204975,5.09330607447181,2.85136225954577,4.46622409170518,1.80473734326719,2.7678431233312
"2513",NA,1939,7890,3,2010,126000,856,856,"SWISU",2.82473884296257,3.38631830878811,4.02475349894309,5.17202238289152,2.77548206470954,4.51592822162383,1.71735507351482,2.80400911235622
"2514",60,1923,10890,1,2007,150000,1296,1296,"SWISU",2.80626492846961,3.31723249093441,3.98068355568656,5.26019801626528,2.68395209930095,4.44984836862055,1.72181946036391,2.72502871031172
"2515",60,1938,10890,7,2006,137000,1058,1058,"SWISU",2.84303667682449,3.3349409091831,3.98044836464481,5.19350215576688,2.75121862834045,4.46532389902022,1.74558219746667,2.75056124741976
"2516",60,1967,7200,2,2010,160000,0,862,"SWISU",2.87137350037312,3.48447523235945,4.08464021105822,5.0350479341407,2.92054556496539,4.60844896315612,1.73564296150104,2.91777148454015
"2517",60,1921,7290,4,2008,168000,1228,1424,"SWISU",2.80254476077474,3.4608527502443,4.08848113526668,5.13858762050946,2.81535838286217,4.58919753588937,1.6810570858367,2.8818346481835
"2518",60,1940,9900,7,2009,139500,778,944,"SWISU",3.05493047647156,3.33967571824764,3.91197433928557,4.92288185504112,3.02117062754996,4.45753537421933,1.92471209278242,2.79028685315023
"2519",102,1920,15863,8,2009,197000,824,1687,"SWISU",2.79509495590351,3.54547536536815,4.15658437140527,5.08366956291478,2.88069691906105,4.67159761169658,1.6570086921131,2.97221514629208
"2520",55,1911,8525,11,2008,130000,940,1024,"SWISU",3.20669028830656,3.04979988692707,3.64100671009026,4.98540643734333,2.97170119388166,4.16949607784235,2.11521944780276,2.50001688406806
"2521",58,1945,6430,7,2006,128000,780,816,"SWISU",3.21295723965411,3.04935670132852,3.63831452688859,4.97792427833317,2.9793310735734,4.16860470841607,2.12060201098864,2.50073675428746
"2522",51,1931,9839,5,2010,100000,894,894,"SWISU",3.2241524931453,3.05674400082689,3.63943145016286,4.95699553241711,2.99962202653528,4.17478302387572,2.12844553818412,2.51107622688984
"2523",51,1921,9842,5,2008,189000,612,990,"SWISU",3.22679605621445,3.05530420219774,3.6373939470144,4.95504151043747,3.00177741889287,4.1732104914137,2.13101079934372,2.50999322436842
"2524",50,1919,9638,3,2010,169000,804,1699,"SWISU",3.2321515630443,3.05248344768755,3.63333478368464,4.95100045802356,3.00622070188938,4.17011474759767,2.13618844706886,2.50790710665329
"2525",43,1926,7000,5,2006,160000,624,743,"SWISU",3.23741116363445,3.04980727223806,3.62941510261361,4.94695341727592,3.01065839934121,4.16716203847385,2.14125534078475,2.50596448441934
"2526",43,1935,5707,3,2009,105000,583,647,"SWISU",3.24268469846382,3.04704195911371,3.62542403401932,4.94298057590397,3.01503826619213,4.1641216357733,2.14635588776598,2.50392810647406
"2527",96,1914,13132,7,2006,138887,747,892,"Crawfor",3.25035772519059,3.05603705990321,3.62909931676717,4.9252492706872,3.03189815685605,4.172068273737,2.15101466174912,2.51534615899082
"2528",55,1923,10592,8,2007,165000,602,900,"Crawfor",3.2245349775365,3.15156696307711,3.70950521663906,4.87252257643451,3.07580340586503,4.26505451873143,2.10949433116588,2.61532562293686
"2529",55,1926,10594,6,2007,96500,768,789,"Crawfor",3.21924507409881,3.15425440609155,3.71341763754005,4.87656176943086,3.07152421288036,4.26803320891194,2.10432493043762,2.61729189876606
"2530",69,1920,4899,6,2006,149000,755,755,"SWISU",3.08573507402824,3.15424346177599,3.76159331764034,5.04160222582294,2.90525221488116,4.27766428453345,1.9896466383326,2.5929818864055
"2531",60,1926,6000,6,2006,102000,1008,1008,"SWISU",3.08647675812196,3.14960122350429,3.75795001412241,5.04495582873546,2.90218153857788,4.27317236579873,1.99136480203033,2.58798632639738
"2532",65,1928,7804,12,2009,135000,1122,1328,"SWISU",3.08765495510881,3.14257359966615,3.75242553601431,5.04999582715597,2.89759062202154,4.2663693836155,1.99402355897709,2.58042870566375
"2533",64,1930,7804,7,2008,161900,960,960,"SWISU",3.08893673600527,3.13550724030602,3.74684837191315,5.05497987250191,2.89308371347653,4.25952341842742,1.99679137532509,2.57284088623651
"2534",54,1926,7223,4,2007,136500,1290,1422,"Crawfor",3.20715254285936,3.17411001310794,3.73272639407994,4.87429668853516,3.07246232245018,4.28791889689008,2.0899297935908,2.63675577697488
"2535",51,1921,6821,8,2007,146500,651,759,"Crawfor",3.21516786981832,3.17008697326249,3.72684452231785,4.86811861919384,3.07895156045631,4.28345440982768,2.09776293231355,2.63382122778294
"2536",64,1916,8574,10,2009,147500,816,1232,"Crawfor",3.22053280095899,3.16746469628046,3.72295911158539,4.86393485022776,3.08334703923861,4.28053109769875,2.10299528794024,2.63193641418449
"2537",66,1926,8969,7,2008,145000,644,672,"Crawfor",3.23863850578252,3.15671755606595,3.70839417027384,4.85145790294383,3.09670475451297,4.2688426716991,2.12101413547255,2.62352336550301
"2538",79,1922,11526,9,2008,191000,588,1423,"Crawfor",3.23794202812517,3.16411472634925,3.71426328654025,4.84612936793972,3.10155622348737,4.27595113283015,2.11905205539765,2.63145308855962
"2539",51,1925,6171,10,2009,137450,976,1160,"SWISU",3.07361592157784,3.24660203043235,3.83434149331869,4.9752608772722,2.96815687107775,4.36694116053992,1.95898194585022,2.69228119267344
"2540",60,1937,7200,6,2007,175000,731,981,"SWISU",3.27239745558432,3.04765310791464,3.61473032471686,4.90594421561515,3.05256550107554,4.16233348346153,2.17176202950933,2.51036355913644
"2541",60,1936,7200,4,2009,155000,560,575,"SWISU",3.29072658201998,3.03819406400012,3.60094202375146,4.892273751771,3.06772464464715,4.15184891642778,2.1895673088567,2.50350529966048
"2542",63,1915,15576,3,2008,177000,840,840,"Crawfor",3.37951153881512,3.11250897787305,3.62457898517838,4.72516994468656,3.22895143488162,4.21464575842305,2.25518688315838,2.60169457804317
"2543",63,1930,4000,6,2007,148500,531,567,"Crawfor",3.38900189250295,3.16471972157003,3.66192503263944,4.67331769196304,3.27666127669781,4.26343106723765,2.25592644391944,2.6597949289628
"2544",53,1921,6720,4,2007,141500,585,851,"Crawfor",3.37868120102556,3.16890207527146,3.66878942245042,4.68151821346687,3.26796686298187,4.26836829321049,2.24580426032406,2.66239106663019
"2545",63,1914,15564,1,2008,147500,676,676,"Crawfor",3.25083439867647,3.15269292479897,3.70101446006466,4.84042747934651,3.10815930773562,4.26402183548885,2.13257790088588,2.62137193034341
"2546",57,1928,7558,3,2009,177000,896,1172,"Crawfor",3.19476544583638,3.26856282118622,3.80975396694288,4.8132239401011,3.13018274279157,4.37914894682913,2.06240259897721,2.73700211499176
"2547",54,1919,9399,9,2006,167000,818,818,"Crawfor",3.23123402590861,3.25149021803156,3.78407104480623,4.78432055342256,3.15955962962755,4.35991931310701,2.09824258580805,2.72491252781724
"2548",52,1928,6292,8,2009,145000,861,877,"SWISU",3.06693170859275,3.34157187141467,3.9094710775411,4.90714466896224,3.03690451143196,4.45853820397095,1.93507845535862,2.79430932097805
"2549",52,1930,6292,4,2008,91000,768,790,"SWISU",3.06714079292528,3.33662902206324,3.9055509205095,4.91067984850382,3.03323668792217,4.4537753433262,1.93613267716544,2.78900199964499
"2550",53,1918,7155,5,2009,137000,600,628,"Crawfor",3.37493448254169,3.18507215212969,3.68281674538287,4.67325963804344,3.27507372002828,4.28411715578873,2.2400048189603,2.67908484672417
"2551",54,1925,7609,6,2008,231000,798,798,"Crawfor",3.37368544120649,3.1943421063388,3.69057069616575,4.66759578434838,3.28014362008418,4.29306725206949,2.23752906698501,2.68880932700826
